"","score","text"
"71",0,"<U+062A><U+0645> <U+062A><U+0648><U+062D><U+064A><U+062F> <U+0627><U+0644><U+0645><U+0645><U+0644><U+0643><U+0647><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6> <U+0639><U+0627><U+0645> :
23 / 9 / 1932 <U+0645><U+064A><U+0644><U+0627><U+062F><U+064A>
21/ 4 / 1351 <U+0647><U+062C><U+0631><U+064A> #<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>"
"72",0,"#<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>

<U+064A><U+0648><U+0645> <U+0627><U+0644><U+062E><U+0645><U+064A><U+0633> <U+0662><U+0661> <U+062C><U+0645><U+0627><U+062F><U+0649> <U+0627><U+0644><U+0623><U+0648><U+0644><U+0649> <U+0661><U+0663><U+0665><U+0661> <U+06BE> 
<U+0661><U+0669><U+0663><U+0662> <U+0645><U+064A><U+0644><U+0627><U+062F><U+064A> <U+0662><U+0663> <U+0633><U+0628><U+062A><U+0645><U+0628><U+0631>
<U+0643><U+0627><U+0646> <U+0625><U+0639><U+0644><U+0627><U+0646> <U+062A><U+0648><U+062D><U+064A><U+062F> <U+0627><U+0644><U+0645><U+0645><U+0644><U+0643><U+0629>"
"73",1,"God I love @sprint's #iPhoneForever program. Just got the email that my #iPhone7 finally shipped! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>"
"74",0,"<U+7D76><U+5BFE>iPhone7<U+3088><U+308A>6S<U+306E><U+65B9><U+304C><U+3044><U+3044><U+3002>
<U+4E0D><U+4FBF><U+3067><U+4ED5><U+65B9><U+306A><U+3044><U+3002>

<U+4ECA><U+304B><U+3089><U+5909><U+3048><U+3088><U+3046><U+3068><U+3057><U+3066><U+308B><U+4EBA><U+3042><U+3093><U+307E><U+308A><U+304A><U+3059><U+3059><U+3081><U+306F><U+3057><U+306A><U+3044>…"
"75",0,"RT @ssnss1985: @_ALABDULLATIF_ 

<U+0661><U+0669><U+0663><U+0662> <U+0645><U+064A><U+0644><U+0627><U+062F><U+064A>
<U+0661><U+0663><U+0665><U+0661> <U+0647><U+062C><U+0631><U+064A> 

 #<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>

.

."
"76",0,"iPhone7<U+306B><U+5927><U+3057><U+305F><U+57F7><U+7740><U+306F><U+306A><U+3044><U+304C><U+3001><U+3053><U+306E><U+30BF><U+30A4><U+30DF><U+30F3><U+30B0><U+3067><U+643A><U+5E2F><U+58CA><U+308C><U+305F><U+304B><U+3089><U+5909><U+3048><U+306B><U+884C><U+3063><U+3066><U+304F><U+308B>(´;<U+03C9>;`)
<U+9006><U+306B><U+30D0><U+30C3><U+30AF><U+30A2><U+30C3><U+30D7><U+3081><U+3093><U+3069><U+3044><U+3057><U+3001><U+30C7><U+30FC><U+30BF><U+3061><U+3083><U+3093><U+3068><U+5F15><U+304D><U+7D99><U+3052><U+308B><U+304B><U+4E0D><U+5B89><U+3060><U+3057><U+672C><U+4F53><U+3001><U+30D5><U+30A3><U+30EB><U+30E0><U+3001><U+30B1><U+30FC><U+30B9><U+3068><U+304B><U+3084><U+3051><U+306B><U+304A><U+91D1><U+304B><U+304B><U+308B><U+3057><U+3044><U+3044><U+3053><U+3068><U+306A><U+3057><U+306A><U+3093><U+3060><U+3051><U+3069>(´;<U+03C9>;`)"
"77",0,"<U+7DCA><U+6025><U+4F01><U+753B>!
#SoftBank #iPhone7
<U+6A5F><U+7A2E><U+5909><U+66F4>·<U+65B0><U+898F>·MNP
<U+306A><U+3093><U+3067><U+3082>OK
<U+30B4><U+30FC><U+30EB><U+30C9>·<U+30B7><U+30EB><U+30D0><U+30FC>
<U+30ED><U+30FC><U+30BA><U+30B4><U+30FC><U+30EB><U+30C9><U+3092>
<U+5F53><U+5E97><U+3067><U+3054><U+8CFC><U+5165><U+306A><U+3089>10000<U+5186>
<U+30AD><U+30E3><U+30C3><U+30B7><U+30E5><U+30D0><U+30C3><U+30AF><U+3067><U+304D><U+307E><U+3059>!
<U+53F0><U+6570><U+306F><U+9650><U+5B9A><U+3068><U+306A><U+308A><U+307E><U+3059>!
<U+65E9><U+3044><U+8005><U+52DD><U+3061><U+3067><U+3059>!<U+662F><U+975E><U+3054><U+9023><U+7D61><U+304F><U+3060><U+3055><U+3044>
TEL03-5726-5757"
"78",0,"<U+3010><U+767D><U+732B><U+3011>iPhone7<U+3044><U+3064><U+5165><U+8377><U+3059><U+3093><U+3060><U+3088>...<U+3068><U+3063><U+3068><U+3068><U+30CC><U+30EB><U+732B><U+30D7><U+30EC><U+30A4><U+3055><U+305B><U+308D>!!... https://t.co/cefU7M4O2I #<U+767D><U+732B> #<U+767D><U+732B><U+30D7><U+30ED><U+30B8><U+30A7><U+30AF><U+30C8> #<U+307E><U+3068><U+3081> https://t.co/P5EZ7XnF3j"
"79",0,"RT @abdu224: #<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641> 
@_ALABDULLATIF_ 
1932<ed><U+00A0><U+00BD><ed><U+00B2><U+009A>"
"80",0,"@_ALABDULLATIF_ 

<U+0661><U+0669><U+0663><U+0662> <U+0645><U+064A><U+0644><U+0627><U+062F><U+064A>
<U+0661><U+0663><U+0665><U+0661> <U+0647><U+062C><U+0631><U+064A> 

 #<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>

.

."
"81",0,"Iphone7 #<U+0648><U+0637><U+0646>_<U+0627><U+0644><U+0633><U+0644><U+0627><U+0645>"
"82",0,"RT @DtimesDream: <U+65B0><U+3057><U+3044>iPhone7<U+306B><U+3082><U+304A><U+3059><U+3059><U+3081><U+2606>
<U+843D><U+4E0B><U+9632><U+6B62><U+306B>!Hamee<U+304B><U+3089><U+30C7><U+30A3><U+30BA><U+30CB><U+30FC><U+30AD><U+30E3><U+30E9><U+30AF><U+30BF><U+30FC>/<U+30D0><U+30F3><U+30AB><U+30FC><U+30EA><U+30F3><U+30B0>(<U+30DF><U+30C3><U+30AD><U+30FC><U+30A2><U+30A4><U+30B3><U+30F3>)<U+767A><U+58F2><U+4E2D>
<U+8A73><U+7D30><U+2192>https://t.co/wCxoydCgJj"
"83",0,"RT @Netaawy7: <U+0622><U+064A><U+0641><U+0648><U+0646> 7 <U+064A><U+0639><U+0627><U+0646><U+064A> <U+0645><U+0646> 7 <U+0639><U+064A><U+0648><U+0628> <U+0645><U+0632><U+0639><U+062C><U+0629> <U+0648><U+0635><U+0627><U+062F><U+0645><U+0629> <U+0644><U+0644><U+0645><U+0633><U+062A><U+062E><U+062F><U+0645><U+064A><U+0646> !

https://t.co/cM2J7GmQZB

#<U+0646><U+062A><U+0627><U+0648><U+064A> #<U+0622><U+064A><U+0641><U+0648><U+0646>7 https://t.co/VfMjLtRo2a"
"84",0,"iPhone7+<U+306F><U+30D5><U+30EA><U+30FC><U+5728><U+5EAB><U+306A><U+3057><U+3060><U+3051><U+308C><U+3069><U+3002>"
"85",0,"iPhone7<U+306F><U+3088>"
"86",0,"@_ALABDULLATIF_ 
<U+0639><U+0627><U+0645> 1351<U+0647><U+0640> <U+062A><U+0645> <U+062A><U+0648><U+062D><U+064A><U+062F> <U+0627><U+0644><U+0645><U+0645><U+0644><U+0643><U+0629> 
<U+064A><U+0648><U+0645> <U+0627><U+0644><U+062E><U+0645><U+064A><U+0633> 21 <U+062C><U+064F><U+0645><U+0627><U+062F><U+0649><U+0670> <U+0627><U+0644><U+0623><U+0648><U+0644><U+0649>
23 <U+0633><U+0628><U+062A><U+0645><U+0628><U+0631> 1932<U+0645> #<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>"
"87",0,"<U+3080><U+3075><U+3075>
<U+5F8C>20<U+5206><U+3067>iPhone7…
<U+697D><U+3057><U+307F>…<U+697D><U+3057><U+307F><U+3067><U+3059><U+308F><U+3041><U+3041><U+3041>!!"
"88",0,"@_ALABDULLATIF_ 

#<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>
<U+0661><U+0669><U+0663><U+0662> <U+0645><U+064A><U+0644><U+0627><U+062F><U+064A>
<U+0661><U+0663><U+0665><U+0661> <U+0647><U+062C><U+0631><U+064A> 
<ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+009A>"
"89",0,"<U+304A><U+306F><U+3088><U+3046><U+3054><U+3056><U+3044><U+307E><U+30B9><U+30DE><U+30DB><U+3002><U+7D9A><U+304F><U+306A><U+3042><U+301C><U+3002>iPhone7<U+3082><U+9806><U+8ABF><U+306B><U+7A3C><U+52D5><U+3057><U+3066><U+3044><U+308B><U+3057><U+3001><U+30BD><U+30D5><U+30C8><U+30D0><U+30F3><U+30AF><U+304B><U+3089><U+9001><U+3089><U+308C><U+3066><U+6765><U+305F><U+65E7><U+6A5F><U+7A2E><U+8FD4><U+9001><U+30AD><U+30C3><U+30C8><U+3082><U+5C4A><U+3044><U+305F><U+3057><U+3001><U+3068><U+8A00><U+3046><U+8A33><U+3067><U+9577><U+5E74><U+4F7F><U+3044><U+6163><U+308C><U+305F><U+3042><U+3044><U+307B><U+3093><U+3054><U+3048><U+3059><U+3092><U+30EA><U+30BB><U+30C3><U+30C8><U+3057><U+3066><U+30BD><U+30D5><U+30C8><U+30D0><U+30F3><U+30AF><U+306B><U+9001><U+308B><U+306E><U+3060><U+3002> https://t.co/lPvmDCUNIt"
"90",0,"iPhone7<U+3082><U+672A><U+3060><U+306B><U+6765><U+306A><U+3044><U+3057><U+3001>PSVR<U+3082><U+4E88><U+7D04><U+3067><U+304D><U+306A><U+3057>
<U+3064><U+3044><U+3066><U+306A><U+3044><U+306A><U+3041>"
"91",0,"@aoi_sola DJ<U+305D><U+3089><U+3055><U+3093><U+3001><U+304A><U+65E9><U+3046><U+5FA1><U+5EA7><U+3044><U+307E><U+3059><U+3002><U+6628><U+65E5><U+306F><U+3001><U+51FA><U+6483><U+3001><U+304A><U+75B2><U+308C><U+69D8><U+3067><U+3057><U+305F><U+3002><U+884C><U+304D><U+6210><U+308A><U+3067><U+5BC2><U+3057><U+3044><U+306A><U+3046>!<U+3002><U+3010><U+305D><U+3089><U+3068><U+4E00><U+7DD2><U+306B><U+8A00><U+3063>CHINA-<U+3063><U+3011>iPhone7<U+306E><U+4EF6><U+3001><U+4E0B><U+30CD><U+30BF><U+7684><U+708E><U+4E0A><U+3001><U+305D><U+3093><U+306A><U+306B><U+5927><U+304D><U+3044><U+3093><U+3067><U+3059><U+304B><U+FF1F><U+4E86><U+89E3><U+3002><U+4ECA><U+65E5><U+306F><U+3001><U+4E8C><U+65E5><U+9154><U+3044><U+306B><U+6C17><U+304A><U+3064><U+3051><U+3066><U+3001><U+7121><U+7406><U+304A><U+3057><U+306A><U+3044><U+69D8><U+306B><U+3001><U+9811><U+5F35><U+3063><U+3066><U+4E0B><U+3055><U+3044><U+306D>!<U+3002>"
"92",0,"RT @hunhanfancouple: <U+0E40><U+0E22><U+0E49><U+0E40><U+0E2E><U+0E17>!! <U+0E27><U+0E31><U+0E19><U+0E28><U+0E38><U+0E01><U+0E23><U+0E4C><U+0E17><U+0E35><U+0E48><U+0E41><U+0E25><U+0E49><U+0E27><U+0E25><U+0E39><U+0E48><U+0E2B><U+0E32><U+0E19><U+0E2D><U+0E31><U+0E1E><U+0E40><U+0E27><U+0E22><U+0E1B><U+0E4B><U+0E2D><U+0E1C><U+0E48><U+0E32><U+0E19> iPhone7 <U+0E41><U+0E15><U+0E48><U+0E27><U+0E31><U+0E19><U+0E28><U+0E38><U+0E01><U+0E23><U+0E4C><U+0E19><U+0E35><U+0E49><U+0E2D><U+0E31><U+0E1E><U+0E40><U+0E27><U+0E22><U+0E1B><U+0E4B><U+0E2D><U+0E1C><U+0E48><U+0E32><U+0E19> iPhone7 Plus <U+0E42><U+0E2D><U+0E49><U+0E42><U+0E2B> <U+0E23><U+0E27><U+0E22><U+0E44><U+0E1B><U+0E1B><U+0E48><U+0E30><U+0E1E><U+0E35><U+0E48> <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> htt…"
"93",0,"RT @0502Natsuki: 2013<U+5E74><U+306B><U+7D39><U+4ECB><U+3055><U+308C><U+305F>iPhone7
<U+61D0><U+304B><U+3057><U+3044>wwwwwwww
<U+9577><U+3055>40cmwwwwwwww https://t.co/lrCSNEyPkd"
"94",0,"iPhone7<U+3001>3DTouch<U+4F7F><U+3048><U+308B><U+3084><U+3093>…<U+FF1F><U+4ECA><U+66F4><U+6C17><U+3065><U+3044><U+305F><U+3088><U+306D>…"
"95",0,"RT @nogizakazk: iOS10 <U+30ED><U+30C3><U+30AF><U+89E3><U+9664><U+3067><U+30DB><U+30FC><U+30E0><U+30DC><U+30BF><U+30F3><U+3092><U+62BC><U+3055><U+306A><U+304F><U+3059><U+308B><U+65B9><U+6CD5><U+306E><U+8AAC><U+660E><U+753B><U+50CF><U+3067><U+3059><U+3002>

<U+30EA><U+30C4><U+30FC><U+30C8><U+3057><U+3066><U+305F><U+304F><U+3055><U+3093><U+306E><U+4EBA><U+306B><U+6559><U+3048><U+3066><U+3042><U+3052><U+3066><U+304F><U+3060><U+3055><U+30FC><U+3044> (*´<U+25BD>`*)
#<U+4E43><U+6728><U+5742>46 #<U+661F><U+91CE><U+307F><U+306A><U+307F> #iPhone #iPhone7 #iOS10 #apple https://…"
"96",0,"iPhone7<U+3001><U+30B8><U+30A7><U+30C3><U+30C8><U+30D6><U+30E9><U+30C3><U+30AF><U+4EE5><U+5916><U+306A><U+3089>AppleStore<U+3067><U+672C><U+65E5><U+53D7><U+53D6><U+53EF><U+80FD><U+306A><U+306E><U+304C><U+3042><U+308B><U+3002>"
"97",0,"21 <U+062C><U+0645><U+0627><U+062F> <U+0627><U+0644><U+0627><U+0648><U+0644> <U+0639><U+0627><U+0645> 1351<U+0647><U+062C><U+0631><U+064A> #<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>"
"98",0,"@_ALABDULLATIF_
<U+0661><U+0663><U+0665><U+0661> <U+0647><U+062C><U+0631><U+064A> - <U+0661><U+0669><U+0663><U+0662> <U+0645><U+064A><U+0644><U+0627><U+062F><U+064A> <U+0662><U+0663> <U+0633><U+0628><U+062A><U+0645><U+0628><U+0631> <ed><U+00A0><U+00BD><ed><U+00B2><U+009A> #<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>"
"99",0,"<U+3010><U+88CF><U+6280><U+30CB><U+30E5><U+30FC><U+30B9><U+3011> iPhone7<U+306E><U+767A><U+58F2><U+65E5><U+3001><U+88CF><U+6280><U+3092><U+4F7F><U+3063><U+3066><U+4E26><U+3070><U+305A><U+306B><U+8CB7><U+304A><U+3046><U+3068><U+3057><U+305F><U+30AB><U+30C3><U+30D7><U+30EB><U+304C><U+902E><U+6355>! - iPhone… https://t.co/UEKp8BWCGd #<U+88CF><U+6280> #<U+88CF><U+30EF><U+30B6> #<U+88CF><U+308F><U+3056> #<U+88CF><U+696D> #<U+88CF><U+30EF><U+30B6><U+30CB><U+30E5><U+30FC><U+30B9><U+901F><U+5831> #<U+88CF><U+6280><U+30CB><U+30E5><U+30FC><U+30B9> https://t.co/KT7fCeYoyb"
"100",0,"<U+3010><U+7DCA><U+6025><U+544A><U+77E5><U+3011>16<U+65E5>~20<U+65E5>
#MNP #<U+4E00><U+62EC> #iPhone7
<U+30A2><U+30AB><U+30A6><U+30F3><U+30C8><U+79FB><U+884C><U+3057><U+307E><U+3057><U+305F><U+3002>
https://t.co/kzc7ZQSalS
<U+66F4><U+65B0>:9:42
https://t.co/Bn4tTGMV5i"
"101",0,"iPhone7<U+307E><U+3060><U+306A><U+306E><U+FF1F>
5s<U+304C><U+58CA><U+308C><U+305D><U+3046>"
"102",0,"<U+2698><U+062F><U+0627><U+0645><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><U+0639><U+0632><U+0643><U+2764><U+064A><U+0627><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><U+0648><U+0637><U+0646><U+2698>

<U+2698><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><U+2698>23/9/1932<U+2698><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><U+2698>

<U+2698><U+062F><U+0627><U+0645><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><U+0639><U+0632><U+0643><U+2764><U+064A><U+0627><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><U+0648><U+0637><U+0646><U+2698>

 #<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>"
"103",0,"(<U+3003><U+2207><U+3003>)<U+FF90><U+FF83><U+FF88><U+266A>

<U+3010><U+30EC><U+30D3><U+30E5><U+30FC><U+3011>iPhone 7<U+30FC><U+30FC><U+6642><U+4EE3><U+3092><U+5148><U+53D6><U+308A><U+3059><U+308B><U+3001><U+5B8C><U+6210><U+5EA6><U+306B><U+78E8><U+304D><U+304C><U+639B><U+304B><U+3063><U+305F>iPhone https://t.co/tCJFQMh0Ml https://t.co/TcEehlAGZL"
"104",0,"#<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641> 
@_ALABDULLATIF_ 
1932<ed><U+00A0><U+00BD><ed><U+00B2><U+009A>"
"105",0,"(<U+3003><U+2207><U+3003>)<U+FF90><U+FF83><U+FF88><U+266A>

<U+3010><U+30EC><U+30D3><U+30E5><U+30FC><U+3011>iPhone 7<U+30FC><U+30FC><U+6642><U+4EE3><U+3092><U+5148><U+53D6><U+308A><U+3059><U+308B><U+3001><U+5B8C><U+6210><U+5EA6><U+306B><U+78E8><U+304D><U+304C><U+639B><U+304B><U+3063><U+305F>iPhone https://t.co/lMZhGTterk https://t.co/27VDRa2mdf"
"106",-1,"RT @arantzaofficial: How n*ggas act when they're trying to get you to do something illegal <ed><U+00A0><U+00BD><ed><U+00B2><U+00B0><ed><U+00A0><U+00BD><ed><U+00B2><U+0082><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><U+270B><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> @KennyGTweets #KennyG #iPhone7 https://…"
"107",0,"RT @kole_Amal: #<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>
@_ALABDULLATIF_ 
23<U+0633><U+0628><U+062A><U+0645><U+0628><U+0631> 1932<U+0645> 
21 <U+062C><U+0645><U+0627><U+062F> <U+0627><U+0644><U+0627><U+0648><U+0644> 1351 <U+0647><U+062C><U+0631><U+064A>                    (<U+064A><U+0623><U+062A><U+0650> <U+0628><U+0647><U+0627> <U+0627><U+0644><U+0644><U+0647> *<U+0625><U+0646>…"
"108",0,"iPhone7<U+5C4A><U+304F><U+2192><U+8A2D><U+5B9A><U+5B8C><U+4E86>(<U+3064><U+3082><U+308A>)<U+2192><U+81A8><U+5F35><U+3057><U+305F>iPhone6<U+306E><U+30D0><U+30C3><U+30C6><U+30EA><U+30FC><U+4EA4><U+63DB><U+3092><U+8A66><U+307F><U+308B><U+2192><U+30D0><U+30C3><U+30C6><U+30EA><U+30FC><U+706B><U+3092><U+5439><U+3044><U+3066><U+57FA><U+76E4><U+901D><U+304F><U+2192>LINE<U+306E><U+30A2><U+30AB><U+30A6><U+30F3><U+30C8><U+5F15><U+304D><U+7D99><U+304E><U+3057><U+3066><U+306A><U+3044><U+3053><U+3068><U+306B><U+6C17><U+4ED8><U+304F>(6<U+306E><U+7B50><U+4F53><U+3067><U+306E><U+5F15><U+304D><U+7D99><U+304E><U+51E6><U+7406><U+5FC5><U+8981>)<U+2190><U+4ECA><U+30B3><U+30B3>"
"109",0,"iPhone7<U+7528><U+306B><U+8CB7><U+3063><U+305F><U+30B1><U+30FC><U+30B9><U+304C><U+3001><U+843D><U+3068><U+3057><U+3066><U+3082><U+306A><U+3044><U+306E><U+306B><U+4E80><U+88C2><U+304C><U+5165><U+3063><U+305F><U+306E><U+306F><U+3001><U+660E><U+3089><U+304B><U+306B><U+30B5><U+30A4><U+30BA><U+304C><U+5408><U+3063><U+3066><U+306A><U+3044><U+304B><U+3089><U+3060><U+308D><U+3046><U+306A><U+3042><U+3002>iPhone7<U+7528><U+3067><U+8CA9><U+58F2><U+3057><U+3066><U+308B><U+3051><U+3069><U+3001><U+6301><U+3063><U+305F><U+3089><U+30AE><U+30B7><U+30AE><U+30B7><U+3044><U+3046><U+3002><U+6B8B><U+5FF5><U+3002>"
"110",0,"#<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641> 

<U+0662><U+0661><U+062C><U+0645><U+0627><U+062F><U+0649> <U+0627><U+0644><U+0627><U+0648><U+0644> <U+0639><U+0627><U+0645><U+0661><U+0663><U+0665><U+0661> 
<U+0627><U+0644><U+0645><U+0648><U+0627><U+0641><U+0642><U+0662><U+0663><U+0633><U+0628><U+062A><U+0645><U+0628><U+0631> <U+0639><U+0627><U+0645><U+0661><U+0669><U+0663><U+0662> 
 #<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>
.."
"111",1,"7 Amazing Inventions You ... - https://t.co/88NVv2Bspt
#iphone #iphone6s #iphone6 #iphoneSE #iPhone6c #iphone7 https://t.co/VngyCrPOpC"
"112",0,"<U+3053><U+3063><U+305D><U+308A><U+4E88><U+7D04><U+3057><U+3066><U+3044><U+305F>iPhone7<U+3092><U+53D6><U+308A><U+306B><U+3044><U+304F><U+3002><U+3075><U+3075><U+3063><ed><U+00A0><U+00BC><ed><U+00BC><U+009E>"
"113",0,"<U+3084><U+3063><U+3068>iPhone7<U+304D><U+305F>!!!!
<U+30D6><U+30E9><U+30C3><U+30AF><U+8CB7><U+3063><U+305F><U+7B11><ed><U+00A0><U+00BD><ed><U+00B8><U+008A> https://t.co/XvbG8Al8c7"
"114",0,"<U+65B0><U+3057><U+3044><U+58C1><U+7D19><U+3092><U+8FFD><U+52A0><U+3057><U+307E><U+3057><U+305F>! <U+30B0><U+30E9><U+30F3><U+30D6><U+30EB><U+30FC><U+30D5><U+30A1><U+30F3><U+30BF><U+30B8><U+30FC><U+3010><U+30BD><U+30D5><U+30A3><U+30A2><U+3011>iPhone7(750×1334) https://t.co/woR2uf8KQN"
"115",0,"[news<U+914D><U+4FE1>] Amazon<U+3067><U+30D9><U+30B9><U+30C8><U+30BB><U+30E9><U+30FC>No.1<U+3092><U+7372><U+5F97>!<U+300C>Highend Berry<U+300D><U+30D6><U+30E9><U+30F3><U+30C9><U+306E>iPhone 7<U+7528><U+30CF><U+30A4><U+30D6><U+30EA><U+30C3><U+30C9><U+30B1><U+30FC><U+30B9><U+300C>Unity for iPhone7<U+300D><U+3092><U+8A66><U+3059><U+3010><U+30EC><U+30D3><U+30E5><U+30FC><U+3011> https://t.co/7V0JNsJVvn"
"116",0,"RT @F__w5: 7<U+306B><U+5909><U+3048><U+305F><U+306E><U+3067>
iphone6s<U+7F8E><U+54C1><U+3092>5<U+540D><U+69D8><U+306B><U+30D7><U+30EC><U+30BC><U+30F3><U+30C8><U+3057><U+307E><U+3059><U+3002>
<U+30AD><U+30E3><U+30EA><U+30A2><U+306F><U+30C9><U+30B3><U+30E2><U+3067><U+3059>
<U+53C2><U+52A0><U+6761><U+4EF6>
<U+30D5><U+30A9><U+30ED><U+30FC>&RT
<U+3053><U+308C><U+3060><U+3051>!
#iPhone7
#<U+30D7><U+30EC><U+30BC><U+30F3><U+30C8>
#plzk
#<U+3044><U+3044><U+306D><U+3057><U+305F><U+4EBA><U+5168><U+54E1><U+30D5><U+30A9><U+30ED><U+30FC><U+3059><U+308B>
#RT<U+3057><U+305F><U+4EBA><U+5168><U+54E1><U+30D5><U+30A9><U+30ED><U+30FC><U+3059><U+308B> https://t.co…"
"117",0,"#<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>. 
<U+062A><U+0645> <U+062A><U+0648><U+062D><U+064A><U+062F> <U+0627><U+0644><U+0645><U+0645><U+0644><U+0643><U+0647><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6> <U+0639><U+0627><U+0645> :
23 / 9 / 1932 <U+0645><U+064A><U+0644><U+0627><U+062F><U+064A>
21/ 4 / 1351 <U+0647><U+062C><U+0631><U+064A>"
"118",0,"#<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>

<U+064A><U+0648><U+0645> <U+0627><U+0644><U+062E><U+0645><U+064A><U+0633> <U+0627><U+0644><U+0648><U+0627><U+062D><U+062F> <U+0648><U+0627><U+0644><U+0639><U+0634><U+0631><U+0648><U+0646> <U+0645><U+0646> <U+062C><U+0645><U+0627><U+062F><U+0649> <U+0627><U+0644><U+0623><U+0648><U+0644>  
21/5/1351<U+0647><U+0640> 
.
<U+0627><U+0644><U+0645><U+0648><U+0627><U+0641><U+0642> <U+0627><U+0644><U+062B><U+0644><U+0627><U+062B> <U+0648><U+0627><U+0644><U+0639><U+0634><U+0631><U+0648><U+0646> <U+0645><U+0646> <U+0633><U+064A><U+0628><U+062A><U+0645><U+0628><U+0631> 
23/9/1932<U+0645> ."
